year,time_code,country,country_code,co2_emissions,epr_female,epr_male,income_pc,population,pupils_pri_educ,pupils_sec_educ,region
2005,YR2005,Nigeria,NGA,0.763820709,53.2159996,61.75400162,1007.938072,138865016,22115432,6397581,Africa
2005,YR2005,Ethiopia,ETH,0.067051465,71.99199677,88.41899872,117.1982998,76346311,10019729,2488465,Africa
2005,YR2005,"Egypt, Arab Rep.",EGY,2.213982578,15.16499996,67.66400146,994.0048457,75523569,9563627,,Africa
2005,YR2005,"Congo, Dem. Rep.",COD,0.02737571,68.91600037,70.21700287,169.74538,54785903,,,Africa
2005,YR2005,South Africa,ZAF,8.707407369,29.72999954,48.80799866,4491.725589,47880601,7314449,4657674,Africa
2005,YR2005,China,CHN,4.523178064,64.26699829,75.97399902,1408.843621,1303720000,,,Asia
2005,YR2005,India,IND,1.06531244,30.00099945,78.26000214,620.8600977,1147609927,,89461794,Asia
2005,YR2005,Indonesia,IDN,1.511302112,40.93700027,76.83899689,882.4742693,226289470,29149746,15993187,Asia
2005,YR2005,Pakistan,PAK,0.852356025,18.31100082,81.82700348,630.0488226,160304008,17257947,6852316,Asia
2005,YR2005,Bangladesh,BGD,0.283948492,25.88199997,82.69200134,479.1241574,139035505,16219478,10109395,Asia
2005,YR2005,Cuba,CUB,2.309299351,37.40599823,65.86199951,3245.73596,11261582,895045,937493,The Carribean
2005,YR2005,Dominican Republic,DOM,2.048899025,36.30099869,71.18399811,3551.606716,9097257,1289745,808352,The Carribean
2005,YR2005,Haiti,HTI,0.225715823,49.4070015,61.29299927,447.747985,9195288,,,The Carribean
2005,YR2005,Jamaica,JAM,3.831609308,47.24300003,68.10299683,3515.699595,2740003,326411,246332,The Carribean
2005,YR2005,Trinidad and Tobago,TTO,29.4264629,51.5019989,74.14800262,8706.899648,1296502,129703,,The Carribean
2005,YR2005,United States,USA,19.59188523,55.27000046,68.5,37619.95384,295516599,,,North & Central America
2005,YR2005,Mexico,MEX,4.399422979,39.69300079,78.68399811,6509.786696,60401206,4634991,5760887,North & Central America
2005,YR2005,Canada,CAN,17.28759686,56.99599838,67.49099731,29559.95281,106005203,14700005,10564404,North & Central America
2005,YR2005,Guatemala,GTM,0.959869359,40.2140007,82.93399811,1825.735828,32243753,2320738,2601926,North & Central America
2005,YR2005,Honduras,HND,1.01274101,40.23500061,82.00800323,1154.037634,13096028,2345301,754496,North & Central America
2005,YR2005,Brazil,BRA,1.865977058,48.17200089,72.41100311,3970.192963,7458985,1231533,,South America
2005,YR2005,Colombia,COL,1.429045579,44.18199921,73.81600189,2704.342669,186127103,18661105,24863112,South America
2005,YR2005,Argentina,ARG,4.168128548,42.88299942,67.89199829,3794.102817,42647723,5298257,4297228,South America
2005,YR2005,Peru,PER,1.332646084,60.9980011,77.48999786,2258.640183,38892931,4872889,3884317,South America
2005,YR2005,"Venezuela, RB",VEN,6.245947415,43.61800003,71.23500061,4536.096234,27866145,4077361,2469618,South America
2005,YR2005,Australia,AUS,17.16971145,54.08399963,68.68900299,26280.94334,26432447,3449290,2028388,Oceania
2005,YR2005,Papua New Guinea,PNG,0.675257506,58.6780014,60.51399994,477.075128,20394800,1934941,,Oceania
2005,YR2005,New Zealand,NZL,8.258489562,57.60499954,72.10199738,21908.84453,6494903,531759,,Oceania
2005,YR2005,Fiji,FJI,1.334502997,33.13299942,75.78399658,3383.699014,4133900,352845,526152,Oceania
2005,YR2005,Solomon Islands,SLB,0.343353521,81.37400055,84.16300201,735.3816671,821604,,,Oceania
2005,YR2005,Russian Federation,RUS,11.25352867,51.36000061,62.81999969,4060.598632,469918,75082,22487,Europe
2005,YR2005,Germany,DEU,9.666372234,45.16400146,59.11700058,29096.59256,143518523,5308605,12433155,Europe
2005,YR2005,Turkey,TUR,3.496000757,20.69799995,62.79499817,6266.758745,67903469,6678265,6345057,Europe
2005,YR2005,France,FRA,6.099598855,45.25799942,57.59000015,29815.19373,63179351,4015490,6036192,Europe
2005,YR2005,United Kingdom,GBR,8.982938536,52.38399887,65.6740036,37197.95888,82469422,3306136,8267636,Europe
2006,YR2006,Nigeria,NGA,0.693790023,53.25,61.97900009,1377.788028,142538308,22861884,6436449,Africa
2006,YR2006,Ethiopia,ETH,0.07012642,72.0019989,88.3010025,143.8181908,78489206,10971581,2992589,Africa
2006,YR2006,"Egypt, Arab Rep.",EGY,2.323117698,15.82600021,68.40599823,1177.063978,76873663,9794591,,Africa
2006,YR2006,"Congo, Dem. Rep.",COD,0.028452967,67.62200165,69.38400269,183.3735355,56578037,,,Africa
2006,YR2006,South Africa,ZAF,9.236950117,30.20299911,49.23899841,4641.622463,48489459,7256518,4790382,Africa
2006,YR2006,China,CHN,4.980314197,63.6570015,75.61399841,1678.538606,1311020000,108925227,101195119,Asia
2006,YR2006,India,IND,1.118603899,28.81399918,77.91100311,699.1362832,1165486291,,91529430,Asia
2006,YR2006,Indonesia,IDN,1.504981339,41.28300095,77.22599792,1126.82583,229318262,28982708,16797809,Asia
2006,YR2006,Pakistan,PAK,0.890578012,18.86499977,80.51599884,765.2302172,164022627,16687658,8421015,Asia
2006,YR2006,Bangladesh,BGD,0.308980964,26.09700012,83.05999756,488.7535372,140921167,16396870,10250862,Asia
2006,YR2006,Cuba,CUB,2.433758496,38.6570015,65.66799927,4020.477669,11261248,889834,928342,The Carribean
2006,YR2006,Dominican Republic,DOM,2.146017882,37.89799881,72.98000336,3695.119942,9218686,1234450,,The Carribean
2006,YR2006,Haiti,HTI,0.226028956,48.84199905,60.6570015,486.8191576,9344785,,,The Carribean
2006,YR2006,Jamaica,JAM,4.17369147,47.89400101,68.07499695,3741.398481,2754407,,,The Carribean
2006,YR2006,Trinidad and Tobago,TTO,32.76356808,51.82099915,74.20800018,9505.599521,1302561,,,The Carribean
2006,YR2006,United States,USA,19.09406652,55.63399887,68.94499969,39790.85077,298379912,,,North & Central America
2006,YR2006,Mexico,MEX,4.455657766,40.82699966,78.91100311,7160.072908,60846820,4517618,5357793,North & Central America
2006,YR2006,Canada,CAN,16.69635141,57.48099899,67.41500092,32803.91151,107560153,14595195,10883455,North & Central America
2006,YR2006,Guatemala,GTM,0.94405189,39.99000168,82.80799866,1956.539606,32571174,2305211,2632432,North & Central America
2006,YR2006,Honduras,HND,0.917915046,38.40800095,82.54399872,1253.964507,13397021,2405041,809131,North & Central America
2006,YR2006,Brazil,BRA,1.847654542,48.55400085,72.53099823,4890.499034,7634298,1293333,524367,South America
2006,YR2006,Colombia,COL,1.456923175,43.57799911,73.13600159,2950.936244,188167356,,,South America
2006,YR2006,Argentina,ARG,4.465186021,43.91799927,69.13200378,4893.936048,43200897,5296190,4509406,South America
2006,YR2006,Peru,PER,1.24107777,64.01699829,80.95999908,2409.651805,39289878,4928319,3872929,South America
2006,YR2006,"Venezuela, RB",VEN,6.313340194,45.30500031,73.51200104,5748.202166,28102056,4026316,2539939,South America
2006,YR2006,Australia,AUS,17.65139831,54.79999924,68.95899963,27559.61245,26850194,3452062,2104857,Oceania
2006,YR2006,Papua New Guinea,PNG,0.648231242,56.4070015,58.20399857,778.8102861,20697900,1938861,,Oceania
2006,YR2006,New Zealand,NZL,7.992808632,58.10100174,72.59200287,20877.88141,6646895,532250,,Oceania
2006,YR2006,Fiji,FJI,1.470573882,34.72900009,75.9940033,3267.444476,4184600,350810,522326,Oceania
2006,YR2006,Solomon Islands,SLB,0.343010905,81.37599945,84.1760025,766.5592721,827870,109702,100243,Oceania
2006,YR2006,Russian Federation,RUS,11.66912207,51.8390007,62.86299896,5322.949922,481078,80649,26345,Europe
2006,YR2006,Germany,DEU,9.911476012,46.23400116,59.79399872,30860.69576,143049528,5164735,11548337,Europe
2006,YR2006,Turkey,TUR,3.80492901,20.95400047,62.52000046,6804.254742,68756810,6705994,6631883,Europe
2006,YR2006,France,FRA,5.906266386,45.39699936,57.30199814,31241.34843,63621381,4051861,5993897,Europe
2006,YR2006,United Kingdom,GBR,8.89871022,52.42499924,65.50800323,38764.43592,82376451,3329349,8184604,Europe
2007,YR2007,Nigeria,NGA,0.649555753,53.28699875,62.14699936,1557.692091,146339977,21513996,6068160,Africa
2007,YR2007,Ethiopia,ETH,0.074545133,71.99299622,88.14499664,176.1021687,80674348,12174719,3430129,Africa
2007,YR2007,"Egypt, Arab Rep.",EGY,2.417069964,18.56800079,69.21499634,1427.305143,78232126,9988181,,Africa
2007,YR2007,"Congo, Dem. Rep.",COD,0.030049313,66.3030014,68.52100372,199.2274344,58453683,8839888,2815175,Africa
2007,YR2007,South Africa,ZAF,9.498785998,31.7310009,49.87900162,4907.187901,49119759,7312258,4815932,Africa
2007,YR2007,China,CHN,5.334909929,63.15399933,75.37799835,2131.699665,1317885000,107394752,101830968,Asia
2007,YR2007,India,IND,1.189651807,27.64500046,77.57099915,889.5676737,1183209472,137742645,96049060,Asia
2007,YR2007,Indonesia,IDN,1.616120599,44.6230011,77.31199646,1316.463291,232374245,29796705,18716929,Asia
2007,YR2007,Pakistan,PAK,0.946883805,19.16300011,80.38600159,832.9890745,167808105,17979190,9145084,Asia
2007,YR2007,Bangladesh,BGD,0.311100407,26.51199913,82.26300049,539.9180822,142660376,16312907,10444714,Asia
2007,YR2007,Cuba,CUB,2.381519728,40.16799927,66.17500305,4338.674714,11251122,883132,898833,The Carribean
2007,YR2007,Dominican Republic,DOM,2.267220596,37.8030014,72.97000122,4175.26562,9338861,1355085,920494,The Carribean
2007,YR2007,Haiti,HTI,0.251795831,48.30099869,59.95600128,591.8022637,9495328,,,The Carribean
2007,YR2007,Jamaica,JAM,3.486543553,47.88700104,68.26300049,4004.665473,2768227,310021,257186,The Carribean
2007,YR2007,Trinidad and Tobago,TTO,34.75442871,50.79999924,75.1780014,11710.86806,1308451,130242,,The Carribean
2007,YR2007,United States,USA,19.21789784,55.63399887,68.59200287,40672.60019,301231207,,,North & Central America
2007,YR2007,Mexico,MEX,4.401555404,41.15999985,78.59999847,7598.107805,61322463,4409184,5306369,North & Central America
2007,YR2007,Canada,CAN,16.85532052,58.40999985,67.75299835,36272.00856,109170502,14631498,11122276,North & Central America
2007,YR2007,Guatemala,GTM,0.92154596,39.79499817,82.59999847,2131.973218,32889025,2260819,2657320,North & Central America
2007,YR2007,Honduras,HND,1.124259174,37.76399994,81.7559967,1416.266773,13700327,2448976,864154,North & Central America
2007,YR2007,Brazil,BRA,1.910334175,48.46500015,72.46600342,6112.746122,7808518,1251733,554297,South America
2007,YR2007,Colombia,COL,1.427394162,43.02099991,72.33899689,3740.116319,190130443,17996083,23423870,South America
2007,YR2007,Argentina,ARG,4.414246417,44.00899887,69.64900208,6111.502302,43737516,5292476,4684033,South America
2007,YR2007,Peru,PER,1.516082277,66.73000336,82.51799774,2788.480682,39684295,4951505,3897005,South America
2007,YR2007,"Venezuela, RB",VEN,5.900956047,45.85100174,73.85900116,7501.190898,28333052,3993965,2603890,South America
2007,YR2007,Australia,AUS,17.86526004,55.44900131,69.69999695,30843.96869,27247610,3521139,2174619,Oceania
2007,YR2007,Papua New Guinea,PNG,0.898907309,54.02600098,55.83800125,964.7402698,20827600,1973456,,Oceania
2007,YR2007,New Zealand,NZL,7.963774563,58.66799927,72.7480011,25520.59929,6808514,,,Oceania
2007,YR2007,Fiji,FJI,1.38577596,36.40100098,76.06700134,3638.616854,4223800,349080,526974,Oceania
2007,YR2007,Solomon Islands,SLB,0.365111393,81.27300262,84.21600342,704.377113,836190,103641,99098,Oceania
2007,YR2007,Russian Federation,RUS,11.67245657,52.97999954,64.62400055,7230.322485,492132,83232,27332,Europe
2007,YR2007,Germany,DEU,9.488039888,47.42300034,61.09799957,35350.97743,142805088,5010284,10797816,Europe
2007,YR2007,Turkey,TUR,4.090983743,20.99699974,62.39099884,8198.819565,69581848,6769452,6822949,Europe
2007,YR2007,France,FRA,5.76638535,46.25500107,57.54999924,35595.57423,64016225,4105628,5940366,Europe
2007,YR2007,United Kingdom,GBR,8.617163681,52.24700165,65.5,44086.21356,82266372,3311285,7981848,Europe
2008,YR2008,Nigeria,NGA,0.639841493,53.32400131,62.22100067,1811.942618,150269623,20008142,6888700,Africa
2008,YR2008,Ethiopia,ETH,0.079340288,71.91799927,87.94100189,244.7556646,82916235,13379059,3696385,Africa
2008,YR2008,"Egypt, Arab Rep.",EGY,2.493673565,17.44199944,70.34200287,1700.643804,79636079,,,Africa
2008,YR2008,"Congo, Dem. Rep.",COD,0.03077524,64.93399811,67.59500122,217.825676,60411195,9973365,3129488,Africa
2008,YR2008,South Africa,ZAF,9.979458339,35.45399857,51.11899948,4413.440222,49779471,7231660,4671139,Africa
2008,YR2008,China,CHN,5.701915025,62.52899933,74.9240036,2652.383066,1324655000,105950505,101448265,Asia
2008,YR2008,India,IND,1.306253903,26.57699966,77.09100342,850.1403266,1200669765,139317990,101783940,Asia
2008,YR2008,Indonesia,IDN,1.769060263,46.23699951,77.48100281,1538.135336,235469762,29498266,18314900,Asia
2008,YR2008,Pakistan,PAK,0.926721426,19.56599998,79.9280014,914.0925554,171648986,18175801,9339991,Asia
2008,YR2008,Bangladesh,BGD,0.343107445,26.92200089,81.38200378,622.9765994,144304167,16001605,10036889,Asia
2008,YR2008,Cuba,CUB,2.709220661,40.61100006,66.83599854,4565.675604,11236971,871444,865602,The Carribean
2008,YR2008,Dominican Republic,DOM,2.189791897,39.4469986,72.50800323,4677.230778,9458075,1305661,909331,The Carribean
2008,YR2008,Haiti,HTI,0.248608108,48.70199966,60.82799911,644.7178639,9646580,,,The Carribean
2008,YR2008,Jamaica,JAM,3.669799804,48.02299881,66.78600311,4308.998784,2781876,315129,262608,The Carribean
2008,YR2008,Trinidad and Tobago,TTO,33.76743457,51.54199982,74.28800201,15608.04353,1314443,130880,,The Carribean
2008,YR2008,United States,USA,18.46176387,55.2879982,67.39099884,40434.22882,304093966,,,North & Central America
2008,YR2008,Mexico,MEX,4.451117906,41.00400162,77.78800201,7807.279588,61806995,4465021,5356450,North & Central America
2008,YR2008,Canada,CAN,16.8745152,58.50899887,67.83399963,37735.73791,110815271,14699146,11444055,North & Central America
2008,YR2008,Guatemala,GTM,0.816056671,39.63600159,82.24199677,2391.625763,33247118,2200335,2668134,North & Central America
2008,YR2008,Honduras,HND,1.086643766,39.80400085,81.16699982,1548.25097,14006428,2500575,902796,North & Central America
2008,YR2008,Brazil,BRA,2.018593476,49.02299881,73.19000244,7246.183777,7980955,1276495,566938,South America
2008,YR2008,Colombia,COL,1.53855823,43.43600082,72.53500366,4267.188126,192030362,17812436,23645669,South America
2008,YR2008,Argentina,ARG,4.718224428,43.58499908,69.43900299,7607.623017,44254975,5285523,4772189,South America
2008,YR2008,Peru,PER,1.435996772,66.97799683,82.5759964,3358.865983,40080160,4975520,3963715,South America
2008,YR2008,"Venezuela, RB",VEN,6.481245616,46.58200073,74.20800018,10436.13154,28562317,3854764,2609081,South America
2008,YR2008,Australia,AUS,18.16087566,56.02700043,69.84700012,37366.94047,27635832,3439199,2224214,Oceania
2008,YR2008,Papua New Guinea,PNG,0.68754269,51.65100098,53.2879982,1120.773177,21249200,1977837,,Oceania
2008,YR2008,New Zealand,NZL,8.029041035,58.74499893,71.71900177,23949.5498,6976201,600557,,Oceania
2008,YR2008,Fiji,FJI,1.058421195,37.95399857,76.14600372,3736.864603,4259800,348160,514563,Oceania
2008,YR2008,Solomon Islands,SLB,0.37153727,81.16699982,84.16200256,690.6213977,845361,102543,98561,Oceania
2008,YR2008,Russian Federation,RUS,12.01450651,52.73500061,65.53199768,9096.747531,503360,,,Europe
2008,YR2008,Germany,DEU,9.506321178,48.1269989,61.75899887,38244.2922,142742350,4968710,10087007,Europe
2008,YR2008,Turkey,TUR,4.032738479,21.59600067,62.29600143,9081.516068,70418604,6760145,6708970,Europe
2008,YR2008,France,FRA,5.690501857,46.76900101,57.87200165,38654.2053,64374984,4139284,5899298,Europe
2008,YR2008,United Kingdom,GBR,8.424423983,52.49100113,65.30400085,40623.67475,82110097,3236158,7907105,Europe
2009,YR2009,Nigeria,NGA,0.497234248,53.21099854,62.11800003,1565.484534,154324933,20957642,7827318,Africa
2009,YR2009,Ethiopia,ETH,0.077785189,71.65899658,87.60800171,287.2979486,85233913,13570558,3882551,Africa
2009,YR2009,"Egypt, Arab Rep.",EGY,2.548036898,17.58699989,70.79199982,2029.266646,81134798,10407187,6665801,Africa
2009,YR2009,"Congo, Dem. Rep.",COD,0.028009591,63.36600113,66.49700165,202.7707647,62448574,10244086,3398550,Africa
2009,YR2009,South Africa,ZAF,9.967159109,34.45700073,48.36199951,4732.589964,50477011,7128500,4687958,Africa
2009,YR2009,China,CHN,6.010102433,61.94400024,74.53900146,3012.455861,1331260000,103617063,100392466,Asia
2009,YR2009,India,IND,1.427780473,25.30599976,76.49199677,954.3754827,1217726215,138368129,101110386,Asia
2009,YR2009,Indonesia,IDN,1.870792581,47.07799911,78.1230011,1673.094186,238620563,29901051,19520704,Asia
2009,YR2009,Pakistan,PAK,0.904916986,20.65999985,79.65000153,906.5952813,175525609,18468096,9432977,Asia
2009,YR2009,Bangladesh,BGD,0.368245967,27.18899918,80.23699951,693.202657,145924797,16539389,10907065,Asia
2009,YR2009,Cuba,CUB,2.663028943,41.58399963,67.88200378,4672.838251,11226709,868477,826088,The Carribean
2009,YR2009,Dominican Republic,DOM,2.112115223,36.52000046,70.49199677,4662.709695,9576737,1333468,934126,The Carribean
2009,YR2009,Haiti,HTI,0.231665885,48.85200119,61.19400024,639.5411271,9798046,,,The Carribean
2009,YR2009,Jamaica,JAM,2.768772643,47.40000153,65.52400208,3721.345107,2795837,312262,266933,The Carribean
2009,YR2009,Trinidad and Tobago,TTO,33.98747928,49.5870018,73.27999878,10392.14717,1320930,130914,,The Carribean
2009,YR2009,United States,USA,17.15773779,53.45600128,63.47000122,39399.2691,306771529,,,North & Central America
2009,YR2009,Mexico,MEX,4.232033444,40.93799973,75.74099731,6276.677695,62276270,4416474,5429636,North & Central America
2009,YR2009,Canada,CAN,15.96140637,57.56800079,64.9489975,32883.99029,112463887,14861232,11474843,North & Central America
2009,YR2009,Guatemala,GTM,0.827851793,39.31999969,81.72100067,2241.605074,33628895,2193237,2657932,North & Central America
2009,YR2009,Honduras,HND,0.96592643,41.04399872,81.85900116,1589.141473,14316263,2659776,982650,North & Central America
2009,YR2009,Brazil,BRA,1.893620024,48.66899872,72.38200378,7271.044572,8150775,1265963,,South America
2009,YR2009,Colombia,COL,1.623721057,45.77299881,73.75499725,4172.011898,193886508,17451886,23616942,South America
2009,YR2009,Argentina,ARG,4.445387803,44.13800049,68.48100281,6956.11565,44750054,5299258,4992062,South America
2009,YR2009,Peru,PER,1.795760065,67.76999664,82.73999786,3399.896071,40482788,4961821,4106048,South America
2009,YR2009,"Venezuela, RB",VEN,6.41394475,46.95299911,73.53900146,10769.96472,28792655,3787409,2659945,South America
2009,YR2009,Australia,AUS,18.20018196,55.69900131,68.26899719,32979.26224,28031009,3461820,2252421,Oceania
2009,YR2009,Papua New Guinea,PNG,0.712893308,49.09899902,50.64199829,1157.802867,21691700,1991715,,Oceania
2009,YR2009,New Zealand,NZL,7.527296054,57.48400116,69.57900238,22332.57954,7144776,,,Oceania
2009,YR2009,Fiji,FJI,0.92787918,39.49900055,75.93599701,3067.434317,4302600,347674,542798,Oceania
2009,YR2009,Solomon Islands,SLB,0.377247996,81.32099915,84.17099762,587.7942652,853637,100967,97937,Oceania
2009,YR2009,Russian Federation,RUS,11.02385623,51.9070015,63.74700165,6679.04681,515181,,,Europe
2009,YR2009,Germany,DEU,8.818595562,48.67599869,61.1780014,34924.45517,142785342,5015307,9613548,Europe
2009,YR2009,Turkey,TUR,3.895674046,22.26499939,60.44100189,7450.690776,71321399,6591608,7100959,Europe
2009,YR2009,France,FRA,5.438357063,46.36399841,56.68299866,34915.31018,64707040,4152622,5861961,Europe
2009,YR2009,United Kingdom,GBR,7.574622131,51.9640007,63.08000183,33142.25854,81902307,3150822,7740935,Europe
2010,YR2010,Nigeria,NGA,0.577384688,53.17499924,62.07500076,1823.661325,158503197,21558461,9056768,Africa
2010,YR2010,Ethiopia,ETH,0.075147589,71.51699829,87.34700012,259.0775625,87639964,13635289,4206700,Africa
2010,YR2010,"Egypt, Arab Rep.",EGY,2.449400701,17.59900093,71.95800018,2258.173653,82761235,10542138,6845748,Africa
2010,YR2010,"Congo, Dem. Rep.",COD,0.031294864,61.88199997,65.48400116,242.2046831,64563854,10572422,3484459,Africa
2010,YR2010,South Africa,ZAF,9.25668097,32.76100159,46.60699844,5883.215157,51216964,7024368,4689600,Africa
2010,YR2010,China,CHN,6.560520007,61.47100067,74.36000061,3459.181815,1337705000,101018623,99218082,Asia
2010,YR2010,India,IND,1.393273291,24.20599937,76.0019989,1172.804567,1234281170,138413842,107686865,Asia
2010,YR2010,Indonesia,IDN,1.772951392,47.95399857,78.89700317,2325.629811,241834215,30341821,19975916,Asia
2010,YR2010,Pakistan,PAK,0.899517871,21.57900047,79.37000275,946.3384485,179424641,18756348,9654940,Asia
2010,YR2010,Bangladesh,BGD,0.406145623,28.52799988,80.68399811,771.8537819,147575430,16987106,11334055,Asia
2010,YR2010,Cuba,CUB,3.418468671,40.88800049,66.77500153,4815.756776,11225832,852744,808904,The Carribean
2010,YR2010,Dominican Republic,DOM,2.168401096,39.4280014,70.76699829,5124.048861,9695121,1317802,904527,The Carribean
2010,YR2010,Haiti,HTI,0.21376934,48.57600021,62.29299927,628.6312063,9949322,,,The Carribean
2010,YR2010,Jamaica,JAM,2.596489543,46.56000137,64.53199768,4134.572385,2810460,294285,260371,The Carribean
2010,YR2010,Trinidad and Tobago,TTO,36.09165552,48.86600113,71.37000275,12174.53984,1328147,131350,,The Carribean
2010,YR2010,United States,USA,17.44286171,52.54700089,62.55500031,40911.95717,309321666,,,North & Central America
2010,YR2010,Mexico,MEX,4.069560416,40.84600067,75.45400238,7362.916552,62766365,4421903,5538230,North & Central America
2010,YR2010,Canada,CAN,15.72334502,57.42100143,65.18900299,38427.36803,114092963,14906476,11681530,North & Central America
2010,YR2010,Guatemala,GTM,0.797292859,38.96099854,81.45800018,2371.279229,34004889,2168022,2611619,North & Central America
2010,YR2010,Honduras,HND,0.958912386,42.09700012,81.92700195,1670.712868,14630417,2653483,1082320,North & Central America
2010,YR2010,Brazil,BRA,2.144736395,47.82500076,72.20899963,9337.194188,8317470,1274904,655294,South America
2010,YR2010,Colombia,COL,1.684432619,47.82099915,74.58599854,5024.446509,195713635,16893490,23538717,South America
2010,YR2010,Argentina,ARG,4.607163748,43.54199982,69.03099823,8810.359213,45222700,5084972,5079732,South America
2010,YR2010,Peru,PER,1.984103239,69.3239975,83.14700317,4076.029394,40788453,4947105,4213136,South America
2010,YR2010,"Venezuela, RB",VEN,6.648063252,46.07400131,72.76799774,12662.48602,29027674,3762681,2674593,South America
2010,YR2010,Australia,AUS,17.74084505,55.61299896,68.84100342,39980.77299,28439940,3457754,2254935,Oceania
2010,YR2010,Papua New Guinea,PNG,0.651587229,46.60100174,47.99599838,1301.794307,22031750,2015017,,Oceania
2010,YR2010,New Zealand,NZL,7.305005861,56.73899841,69.22200012,26603.7569,7310507,,,Oceania
2010,YR2010,Fiji,FJI,1.420197065,41.06399918,75.95999908,3221.781437,4350700,348492,512195,Oceania
2010,YR2010,Solomon Islands,SLB,0.375132847,81.31800079,84.60700226,612.9461212,859818,,,Oceania
2010,YR2010,Russian Federation,RUS,11.69434812,52.06600189,64.75700378,8407.944015,527861,95379,39706,Europe
2010,YR2010,Germany,DEU,9.279634012,49.34400177,61.56600189,35069.50969,142849449,,,Europe
2010,YR2010,Turkey,TUR,4.120210591,23.95599937,62.42499924,8954.726933,72326988,6635156,7530640,Europe
2010,YR2010,France,FRA,5.428980862,46.20399857,56.50899887,34311.51773,65027507,4159086,5873103,Europe
2010,YR2010,United Kingdom,GBR,7.857836486,51.68600082,62.70700073,33896.39243,81776930,3067521,7663755,Europe
2011,YR2011,Nigeria,NGA,0.587782871,53.2140007,62.12799835,1918.604554,162805071,23668903,9591205,Africa
2011,YR2011,Ethiopia,ETH,0.085715279,71.41600037,87.14399719,263.2960687,90139927,14297969,4541623,Africa
2011,YR2011,"Egypt, Arab Rep.",EGY,2.569091847,17.03700066,68.94000244,2310.599898,84529250,10266010,7745940,Africa
2011,YR2011,"Congo, Dem. Rep.",COD,0.03735382,60.43000031,64.46199799,266.3433483,66755153,11082501,3782945,Africa
2011,YR2011,South Africa,ZAF,9.048936362,33.08599854,46.40100098,6387.854128,52004172,6957432,4756111,Africa
2011,YR2011,China,CHN,7.241515419,61.20700073,74.13899994,4124.14412,1344130000,99707841,97452468,Asia
2011,YR2011,India,IND,1.473080878,22.89500046,75.50700378,1258.540207,1250288729,137746817,113727867,Asia
2011,YR2011,Indonesia,IDN,2.462771503,48.26800156,79.35299683,2680.861714,245116206,30662441,20777855,Asia
2011,YR2011,Pakistan,PAK,0.883365327,21.92000008,78.88899994,1124.163799,183340592,18050718,9939407,Asia
2011,YR2011,Bangladesh,BGD,0.42481293,28.70599937,80.0739975,845.0189375,149273778,,11542964,Asia
2011,YR2011,Cuba,CUB,3.202722693,40.64799881,66.0719986,5172.233314,11236670,828293,797860,The Carribean
2011,YR2011,Dominican Republic,DOM,2.163233335,41.01699829,71.22200012,5391.451828,9813210,1310199,898690,The Carribean
2011,YR2011,Haiti,HTI,0.219649971,49.2840004,62.91799927,707.024054,10100320,,,The Carribean
2011,YR2011,Jamaica,JAM,2.780813318,46.31499863,63.99100113,4505.271714,2825929,289612,260325,The Carribean
2011,YR2011,Trinidad and Tobago,TTO,35.12550948,48.34899902,70.93099976,11936.52568,1336178,,,The Carribean
2011,YR2011,United States,USA,16.97695728,52.11000061,62.83399963,42551.14014,311556874,,,North & Central America
2011,YR2011,Mexico,MEX,4.187104495,41.18500137,75.3219986,7857.338853,63258810,4419840,5000332,North & Central America
2011,YR2011,Canada,CAN,15.64133183,57.32799911,65.64099884,42189.913,115695473,14934663,11836424,North & Central America
2011,YR2011,Guatemala,GTM,0.791841059,38.79100037,81.69100189,2663.58655,34339328,2153778,2583789,North & Central America
2011,YR2011,Honduras,HND,1.055908666,38.93099976,80.51100159,1824.719078,14948803,2644683,1113881,North & Central America
2011,YR2011,Brazil,BRA,2.224711944,47.19800186,71.78299713,10986.60762,8480671,1259405,663115,South America
2011,YR2011,Colombia,COL,1.675976701,49.1269989,75.64399719,5622.306479,197514534,16486880,23399409,South America
2011,YR2011,Argentina,ARG,4.64437307,44.13100052,69.49500275,11008.52459,45663099,4924346,5130778,South America
2011,YR2011,Peru,PER,1.696019193,68.70999908,82.84400177,4634.680804,41261490,4911776,4279426,South America
2011,YR2011,"Venezuela, RB",VEN,6.120897306,46.00699997,72.73500061,9750.419026,29264318,3671207,2671275,South America
2011,YR2011,Australia,AUS,17.53887776,55.89699936,68.77999878,47843.28688,28888369,3466230,2287393,Oceania
2011,YR2011,Papua New Guinea,PNG,0.713063221,46.58499908,47.54399872,1662.323258,22340024,2042081,,Oceania
2011,YR2011,New Zealand,NZL,7.185948221,57.2879982,69.33999634,30841.86092,7472200,,,Oceania
2011,YR2011,Fiji,FJI,1.261335643,42.81900024,76.09600067,3701.906458,4384000,347349,508362,Oceania
2011,YR2011,Solomon Islands,SLB,0.365670029,81.27899933,84.63999939,759.4089131,863449,101384,100913,Oceania
2011,YR2011,Russian Federation,RUS,12.334881,52.71500015,65.63500214,11266.57552,541521,98066,40124,Europe
2011,YR2011,Germany,DEU,9.12485921,50.62400055,62.70600128,39671.91268,142960868,5318323,9206247,Europe
2011,YR2011,Turkey,TUR,4.368513377,25.46999931,64.68499756,9573.265339,73443863,6580999,7965619,Europe
2011,YR2011,France,FRA,5.077911102,46.06800079,56.23099899,37180.50512,65342780,4171826,5888388,Europe
